average_rating,num_pages,ratings_count,text_reviews_count,publication_date
4.56,188,20,1,1056142800.0
4.56,182,22,2,1032555600.0
4.57,192,22,1,1090443600.0
4.21,270,226,17,791503200.0
4.32,16,3,1,1114894800.0
3.93,290,10337,1619,1149109200.0
3.73,393,148,17,930776400.0
4.45,544,114,6,1265320800.0
3.88,160,76,2,1095195600.0
4.08,360,11,0,1103061600.0
4.21,258,48,3,1112821200.0
3.79,384,1212,45,1130187600.0
3.90,372,1484,67,988664400.0
3.87,384,1320,58,1116882000.0
3.66,362,992,47,1027976400.0
3.85,358,1471,61,1048543200.0
3.77,384,1286,60,1069711200.0
3.99,240,576,48,1013464800.0
4.05,579,20,1,871592400.0
4.15,530,84085,2230,1081198800.0
3.85,412,151,14,515278800.0
3.48,235,74,8,791676000.0
3.42,386,12,1,1006812000.0
3.88,144,332,33,-2208988800.0
3.72,88,304,36,1162504800.0
3.66,291,592,20,441756000.0
3.63,352,561,42,807224400.0
4.37,200,66426,8035,1139868000.0
3.82,128,19133,2279,1025470800.0
4.15,72,4162,332,1147122000.0
4.04,267,142149,8457,1220907600.0
4.05,68,8987,831,1124744400.0
4.16,70,2973,202,1184014800.0
3.79,536,198,32,762040800.0
3.29,220,12,1,949183200.0
4.36,480,21,2,849132000.0
3.96,256,720,69,1055710800.0
3.94,240,2378,271,1170712800.0
3.80,272,911,118,1086555600.0
3.76,224,4415,400,1091480400.0
3.52,128,46,1,1072735200.0
3.80,125,7182,468,1147122000.0
3.80,128,10,1,1024520400.0
4.31,413,63,4,847404000.0
4.02,365,850,92,1054501200.0
3.72,139,307,33,560034000.0
4.18,358,18802,519,1173132000.0
4.05,288,293,23,1350939600.0
4.18,481,12808,453,1146517200.0
4.11,479,62767,1738,1122930000.0
4.22,384,15377,416,1077314400.0
4.26,400,35806,503,762472800.0
4.20,292,71,8,1138658400.0
3.80,148,127,11,1168984800.0
4.11,224,698,28,892501200.0
3.84,96,117,7,974844000.0
3.98,798,63,13,1107381600.0
3.96,341,22055,1141,1167688800.0
4.06,448,5708,133,1020114000.0
4.41,389,1778,36,968101200.0
4.21,290,2128,27,1164837600.0
3.90,432,502,33,1162332000.0
3.67,112,3,0,1157058000.0
3.66,283,4393,432,1125522000.0
3.48,240,3,0,1109628000.0
3.54,144,125,22,1022533200.0
3.60,144,264,30,807483600.0
3.74,240,79,5,1105999200.0
3.53,377,1,1,975621600.0
4.36,32,12837,505,1161032400.0
3.91,32,817,34,1162332000.0
3.98,359,77530,4685,968360400.0
3.98,317,1459,169,967669200.0
3.79,512,1477,90,1083790800.0
3.79,462,92,15,1081198800.0
3.56,192,927,100,818200800.0
3.61,416,127,10,872715600.0
4.24,110,3738,241,704667600.0
3.95,48,390,98,1030827600.0
3.91,219,220309,9536,1148936400.0
4.17,462,811,68,1122930000.0
4.26,499,113,12,541548000.0
4.88,352,8,0,999291600.0
3.62,355,26316,1968,1104530400.0
3.23,256,244,23,1000846800.0
4.05,302,1044725,26279,1043704800.0
4.00,344,2837,195,1054760400.0
4.14,259,46,2,1164924000.0
3.52,240,19261,648,1030827600.0
0.00,241,0,0,1154725200.0
3.95,328,1103,96,1013119200.0
3.72,220,630,48,1171836000.0
3.79,320,2256,182,1054587600.0
4.24,126,92,17,383781600.0
3.09,352,194,40,1162504800.0
4.10,422,234,23,987973200.0
4.62,304,2,0,706827600.0
3.88,294,35155,832,1087851600.0
4.11,288,1818,55,978300000.0
3.84,360,198,11,746830800.0
3.64,368,1932,131,1042495200.0
3.84,336,1077,47,646779600.0
3.61,143,189,18,1089234000.0
3.57,249,328,29,817768800.0
4.14,242,1532,61,939934800.0
3.70,297,1329,60,1025211600.0
4.07,327,6853,249,1083186000.0
4.07,346,528,39,820447200.0
4.07,312,1189,86,1098306000.0
4.07,336,655,67,1059685200.0
4.13,72,4,0,1026680400.0
4.13,508,3389,212,770418000.0
3.82,272,779,82,796341600.0
4.28,230,732,72,1001883600.0
4.08,704,143,26,553035600.0
3.76,7,2,0,1036706400.0
3.68,241,2043,167,1112648400.0
4.36,912,858,12,1127768400.0
3.95,344,3,0,1141768800.0
4.04,309,221,13,1064955600.0
4.04,352,17,0,1120510800.0
4.04,329,187,6,1049317200.0
4.22,128,56,8,1154552400.0
3.82,257,588,107,1144702800.0
4.04,642,11169,272,1032123600.0
4.11,415,2414,131,1162850400.0
4.17,132,1372,187,686869200.0
3.63,194,166,10,1031259600.0
4.37,512,1160,35,339195600.0
3.67,455,12101,495,1026939600.0
4.00,157,10,1,1083272400.0
4.09,352,524,40,1032901200.0
4.07,48,155,13,1138744800.0
3.68,352,434,28,1080594000.0
3.51,576,30,3,1012341600.0
3.82,247,62,9,465426000.0
3.86,128,188,16,938725200.0
3.86,139,2210,157,1044050400.0
3.81,5,33,1,999291600.0
3.82,192,54,12,909871200.0
3.99,176,580,64,1101679200.0
4.25,48,6307,64,1095714000.0
4.21,189,652,70,1130187600.0
4.21,189,59,7,1128373200.0
3.86,323,634,30,1173132000.0
3.58,480,6,0,1141855200.0
4.14,109,7,2,-78624000.0
4.02,356,73,8,968792400.0
4.30,573,417,5,669420000.0
4.35,156,91,15,1159822800.0
3.87,320,1257,76,783554400.0
4.17,320,43,2,1162245600.0
4.07,202,9375,422,986763600.0
3.68,560,376,20,1001970000.0
3.62,199,239,51,1038693600.0
4.01,176,26588,538,1073340000.0
4.10,144,122085,2156,1073340000.0
3.62,178,45863,2952,1117746000.0
3.36,304,11056,750,1125954000.0
3.47,275,1750,323,1180990800.0
4.26,512,479,64,1174946400.0
3.96,289,23,2,628466400.0
3.87,160,3294,208,1471294800.0
3.74,84,213,25,1232056800.0
3.81,230,4198,300,599608800.0
3.41,259,4470,485,1168293600.0
3.95,362,344,33,1015279200.0
3.67,142,24,1,883605600.0
3.76,239,242,25,914364000.0
4.12,340,424,31,1128114000.0
3.99,288,56,8,1121461200.0
4.17,276,685,73,1093813200.0
4.21,321,6568,376,1076968800.0
4.22,690,41,1,654814800.0
4.30,112,20,0,1151874000.0
3.94,321,6667,722,862434000.0
3.64,200,343,15,1057006800.0
3.98,256,181,15,1198620000.0
3.83,196,821,91,1034542800.0
4.19,192,1,1,528498000.0
3.89,275,22293,1141,920412000.0
3.86,192,526,9,1191186000.0
3.36,192,116,5,892587600.0
4.00,224,3,0,1140213600.0
4.35,304,52,1,480808800.0
4.20,624,1355,54,699400800.0
3.92,152,697,49,717109200.0
3.80,192,341,17,779230800.0
3.60,220,14,0,1075068000.0
4.12,128,24,6,1128114000.0
3.87,240,22375,402,1094677200.0
1.00,8,1,0,1072908000.0
3.78,400,118,11,641509200.0
3.69,432,567,18,725839200.0
3.00,0,3,1,295304400.0
4.33,24,14,1,1104530400.0
4.16,192,1419,38,662680800.0
3.80,0,103,14,1170280800.0
3.90,192,1098,75,1057179600.0
3.92,336,734,40,1051563600.0
3.86,276,788,85,1157403600.0
3.69,336,752,57,975621600.0
4.60,77,28,3,978300000.0
3.93,724,109,3,1104530400.0
3.59,187,132,15,1171144800.0
3.80,320,47,6,990046800.0
3.67,345,177,27,1155589200.0
4.09,432,639,51,1034024400.0
3.91,448,2,0,1057179600.0
3.91,331,414,60,1141164000.0
3.94,432,689,44,678402000.0
3.99,404,16006,1049,1341867600.0
3.76,256,296,29,1092949200.0
4.39,1152,4902,299,944085600.0
4.32,320,1493,104,946677600.0
4.20,159,474,21,973029600.0
3.99,229,1679,82,632959200.0
4.25,336,756,45,820792800.0
4.10,408,103,9,336603600.0
4.20,238,24,0,950220000.0
3.88,176,1829,85,1488837600.0
3.83,296,24,2,1051131600.0
3.96,239,25,0,1075845600.0
4.00,304,33,1,1007157600.0
3.96,640,1194,107,1063054800.0
3.91,458,76,13,694216800.0
3.61,432,95,6,889912800.0
4.07,75,84,7,1382648400.0
4.23,800,133,14,244328400.0
4.02,656,2339,64,917474400.0
4.31,1024,2931,222,888703200.0
4.08,323,33140,2614,1120510800.0
3.45,310,553,18,1049490000.0
3.94,296,28414,1744,1036015200.0
3.96,137,109,22,241909200.0
4.16,336,80161,2036,909352800.0
3.95,224,1615,95,1124053200.0
4.05,145,2955,270,1151442000.0
4.24,256,4373,144,1104184800.0
4.22,1500,246,9,1039989600.0
3.45,400,111,11,1000760400.0
4.07,616,69,0,1154379600.0
3.93,784,9,2,1164664800.0
3.80,400,9,2,939070800.0
3.52,339,35344,975,749768400.0
3.52,335,387,54,1023742800.0
3.98,1051,130,12,489013200.0
3.70,410,75121,1797,391726800.0
4.17,168,6495,388,611182800.0
4.39,608,67,12,883605600.0
4.45,608,24,0,373845600.0
3.92,208,13,1,465426000.0
4.06,368,40155,1550,1124744400.0
3.94,96,740,34,1137448800.0
3.96,96,1368,58,1171663200.0
3.84,368,38261,2037,1129582800.0
4.00,63,3,0,984607200.0
4.26,64,19,1,1035147600.0
3.73,140,3070,172,1007416800.0
3.98,128,934,27,1025470800.0
3.84,135,609,31,1347224400.0
3.96,80,155,7,1026162000.0
4.01,190,435,18,1025470800.0
4.18,64,296,20,874270800.0
4.37,182,4,0,1042149600.0
3.82,282,11396,742,1082840400.0
3.58,160,56,2,1119301200.0
4.15,531,49,1,945381600.0
4.27,587,216,2,933282000.0
3.94,374,2,0,930776400.0
3.73,338,4938,404,1173736800.0
4.25,315,19473,692,905202000.0
4.05,528,25,1,1143496800.0
4.17,186,24732,726,1143838800.0
3.65,131,11,0,1015192800.0
3.65,160,5,1,1128114000.0
3.97,224,6366,200,831589200.0
4.38,584,1485,159,960843600.0
4.35,242,2218,146,723160800.0
4.26,496,2162,144,887666400.0
4.23,197,19731,2158,1160427600.0
3.96,311,1450,105,636156000.0
4.32,528,893,97,1075759200.0
4.35,249,4022,309,798757200.0
3.90,112,467,32,887666400.0
4.13,144,1202,80,798757200.0
3.97,320,317,47,1033419600.0
3.97,208,414,56,1155589200.0
3.86,291,52415,2081,1406581200.0
4.14,288,65829,2318,1406581200.0
3.92,238,16544,431,978300000.0
4.24,320,12358,533,518302800.0
4.07,0,3,0,1057006800.0
3.92,346,1425,73,735598800.0
3.52,217,314,11,767480400.0
3.44,136,695,27,512686800.0
3.38,134,813,23,525906000.0
3.94,345,805,31,704667600.0
4.06,373,7959,200,1159822800.0
3.90,263,690,87,1132005600.0
4.18,40,1162,185,1146517200.0
4.27,384,17950,465,1170108000.0
3.70,227,286,7,910648800.0
3.47,179,116,3,1042495200.0
3.44,136,1054,25,528498000.0
3.54,182,108,17,462834000.0
3.58,199,251,5,871246800.0
3.32,138,5,0,536450400.0
3.33,192,120,1,1005602400.0
3.51,32,72,19,1138744800.0
4.13,373,18631,564,1073340000.0
4.00,254,6587,71,1037138400.0
3.46,357,374,17,1138744800.0
4.12,346,195,6,1163541600.0
4.24,362,17710,393,1151355600.0
3.68,272,10669,498,1144098000.0
3.91,360,35275,1370,1585602000.0
3.07,144,148,12,1113944400.0
3.42,308,372,66,1149800400.0
4.13,450,338,8,1030827600.0
3.60,256,20,3,1176152400.0
3.88,48,21,5,940798800.0
3.91,231,2,0,925506000.0
3.35,153,3,0,533772000.0
3.53,160,2071,81,468108000.0
3.22,160,9,2,786232800.0
4.07,261,86675,5395,1174946400.0
4.13,298,254,24,928184400.0
4.13,248,575,61,1096578000.0
4.25,48,4,0,1405458000.0
4.20,208,500,54,1096578000.0
4.16,160,3784,84,1109628000.0
4.03,230,416,65,1049922000.0
4.24,120,91,7,817768800.0
4.45,537,39,3,828133200.0
4.05,122,504,44,1383170400.0
4.29,290,5103,118,1143838800.0
4.05,132,1386,209,1259618400.0
4.29,290,6,2,1036101600.0
4.05,132,450,32,922914000.0
4.06,288,4206,102,941058000.0
4.39,24,5661,87,1169503200.0
4.08,224,141,23,1096578000.0
4.08,5,46,7,1159995600.0
3.82,352,90,2,248392800.0
4.06,416,1404,87,703458000.0
3.96,233,2699,230,1047333600.0
4.06,157,6634,185,1157058000.0
3.76,128,227,21,1114981200.0
3.96,233,887554,17547,967842000.0
3.75,128,0,0,1114981200.0
3.86,240,129,10,1110492000.0
3.86,592,10108,650,1000674000.0
3.59,384,58,6,970002000.0
4.45,260,10128,245,715294800.0
4.40,464,5692,214,1163455200.0
4.20,371,4247,153,988664400.0
4.42,373,12580,197,905806800.0
4.16,112,529,56,1085346000.0
3.89,560,5846,494,1051563600.0
4.33,732,195,15,973116000.0
3.51,139,1223,104,-650851200.0
4.21,575,232,6,1059426000.0
4.22,774,419,10,1138831200.0
3.96,80,686,54,481237200.0
4.24,144,400,29,862434000.0
4.05,589,171,6,246747600.0
3.89,112,696,34,1117746000.0
4.47,223,41,3,1029531600.0
4.05,128,28102,1511,763250400.0
4.19,191,337,45,31528800.0
4.00,224,4,1,1105740000.0
5.00,222,1,0,1059080400.0
3.52,312,22,2,1027630800.0
4.09,429,34,6,1125522000.0
3.23,224,29,7,748818000.0
3.81,336,3269,174,1024952400.0
4.09,406,19207,1596,919634400.0
3.85,308,3147,118,1154379600.0
3.89,336,698,36,1140127200.0
3.41,222,541,57,1159650000.0
4.33,174,3,0,443052000.0
3.47,127,15,1,441669600.0
3.34,240,49,5,1136066400.0
3.59,208,3294,213,838846800.0
3.73,212,2323,161,1154379600.0
4.16,160,324,16,1146430800.0
3.58,352,444,51,1117486800.0
4.15,256,304,31,1148936400.0
3.84,384,1181,50,1143838800.0
3.76,248,101,6,1114894800.0
3.73,220,1853,232,1049144400.0
3.83,180,70,3,1028149200.0
3.88,144,214,8,1136066400.0
4.08,159,465,21,946677600.0
3.78,283,216359,4137,993934800.0
3.83,144,450,12,1101852000.0
3.95,207,2569,297,1177966800.0
3.96,209,1435,101,1183237200.0
4.08,240,48966,3928,1149714000.0
3.83,216,6,1,971557200.0
4.32,560,3966,322,1161032400.0
4.24,354,2221,151,1164924000.0
3.42,344,38,2,1044050400.0
4.02,541,56290,3238,1160427600.0
4.09,350,11,1,909871200.0
3.87,370,21502,801,1173909600.0
3.79,388,8699,410,1162245600.0
3.93,388,21797,1002,1188248400.0
4.01,464,32325,1044,1122843600.0
4.25,629,34650,1722,1054414800.0
4.18,564,26865,1228,1088629200.0
3.80,363,1593,133,562716000.0
3.76,296,16,4,1149454800.0
3.33,368,16763,1420,1061845200.0
3.33,368,214,25,1051736400.0
3.78,352,1116,125,1176757200.0
4.05,91,1627,88,974066400.0
4.19,384,100,12,1144962000.0
4.24,288,17,0,878853600.0
4.07,304,2611,105,1161032400.0
3.84,416,1242,96,917647200.0
3.90,560,2218,104,1122325200.0
3.57,160,268,25,1102975200.0
4.42,512,1249,52,1169503200.0
3.94,128,51,2,496962000.0
4.26,96,1743,134,855871200.0
4.35,40,6097,635,1128114000.0
3.58,280,85,8,957128400.0
3.71,160,24,4,1073944800.0
3.89,410,10168,1077,1159822800.0
4.01,224,182,12,746830800.0
4.04,224,1536,134,709938000.0
4.06,120,178,24,754696800.0
4.39,450,39,3,852069600.0
4.22,326,9,1,990478800.0
3.92,190,951,85,804546000.0
4.67,124,9,0,1146430800.0
3.98,80,254,57,1135634400.0
4.10,456,9120,395,950565600.0
3.91,528,449,28,950565600.0
4.09,48,165,17,1009749600.0
3.91,448,66,11,1147726800.0
4.14,565,2732,79,1118610000.0
4.24,435,2447,63,1118610000.0
4.35,448,1878,36,1151355600.0
3.44,286,5531,493,1083618000.0
4.00,300,3173,133,1104184800.0
4.27,490,2133,42,1151355600.0
4.28,487,69,3,1138053600.0
4.28,492,1993,38,1167688800.0
3.69,184,15,0,1105740000.0
3.75,77,12,0,851983200.0
3.50,78,6,1,883519200.0
4.31,208,34,1,939243600.0
3.97,288,5449,191,1165269600.0
3.72,181,357,32,1128114000.0
3.78,262,263,19,1104789600.0
3.81,237,322,16,1109628000.0
3.83,272,320,20,1075759200.0
3.45,320,956,93,1170712800.0
3.90,197,427,20,-315619200.0
3.79,180,1097,71,765147600.0
3.34,288,23,2,1152046800.0
4.83,320,6,1,1159650000.0
3.57,369,586,52,1122325200.0
4.04,313,2152,89,1041372000.0
3.94,313,3048,168,1101852000.0
4.06,374,2098,68,1101852000.0
3.97,394,1742,108,999291600.0
3.86,354,2712,131,1128114000.0
3.99,400,1786,90,1075586400.0
3.91,371,1274,61,1012687200.0
3.99,342,3488,207,1154379600.0
4.44,432,38,1,1167602400.0
3.77,544,647,67,1126904400.0
3.12,96,51,3,1107208800.0
2.82,144,44,8,1143583200.0
3.56,136,277,28,958424400.0
3.38,95,11,1,946677600.0
3.82,128,1155,66,1058130000.0
4.06,63,16,2,873061200.0
4.41,32,30,2,836168400.0
3.89,400,2134,99,1162245600.0
3.86,295,104,12,1151874000.0
3.75,251,1236,115,1130796000.0
3.88,311,2063,103,1122325200.0
3.83,304,2473,138,1109628000.0
4.07,244,2383,115,976140000.0
3.95,197,347,36,1035756000.0
3.89,384,2190,98,1130187600.0
3.89,336,5227,400,1164232800.0
3.63,254,247,28,1168898400.0
3.90,352,192,29,1089061200.0
4.15,480,7285,86,1098824400.0
3.97,374,251,18,1005688800.0
3.97,384,29553,254,1125522000.0
4.00,279,4230,43,1117659600.0
4.00,640,1,0,945986400.0
5.00,314,0,0,957128400.0
4.04,272,550,28,670111200.0
4.21,320,1179,141,1126558800.0
4.01,320,925,42,1146517200.0
4.02,305,1006,46,1164664800.0
3.87,341,1734,98,1130796000.0
3.74,352,126,8,1230760800.0
3.97,215,728,6,1026248400.0
3.97,208,436,6,1030827600.0
3.94,240,1582,24,1024693200.0
3.93,205,2262,50,951861600.0
4.03,222,784,12,973461600.0
3.97,224,490,5,1026766800.0
3.97,214,644,11,988664400.0
4.43,96,725,42,1061845200.0
4.64,184,2406,29,1096491600.0
4.35,560,127648,2080,792885600.0
4.13,352,4934,223,649630800.0
3.96,288,1182,134,1156798800.0
4.14,344,2662,214,1156798800.0
4.18,476,6060,389,1061845200.0
3.83,464,146,7,1122843600.0
4.50,274,8,1,678315600.0
3.82,48,20,1,954536400.0
3.89,37,9,0,736203600.0
4.03,320,426,37,1143838800.0
4.09,247,207,23,1028149200.0
3.90,253,206,13,1039471200.0
4.28,208,114,8,132530400.0
4.36,72,38,4,1114894800.0
3.99,288,1937,105,1136239200.0
4.13,160,1818,85,1022792400.0
3.81,176,227,8,744152400.0
3.74,144,10,1,733611600.0
3.93,325,14322,521,1158613200.0
3.85,375,8359,483,1139868000.0
3.72,326,17060,1016,1081803600.0
4.07,432,15178,574,1052773200.0
3.91,406,5341,314,1107813600.0
4.09,450,11885,481,1049317200.0
3.84,576,12367,709,1062622800.0
4.33,600,127,16,1022533200.0
3.86,320,64,6,1151355600.0
3.76,304,70,6,1101765600.0
3.52,267,97,13,1046469600.0
3.95,304,61,10,1072908000.0
5.00,240,2,0,1192482000.0
4.36,167,317,19,1149109200.0
4.28,301,2551,84,815176800.0
3.91,174,88,11,607381200.0
3.92,240,5067,897,1133820000.0
3.96,40,1019,189,1177362000.0
4.16,320,196,14,1112821200.0
3.96,128,26,1,806619600.0
4.28,378,359,25,1068847200.0
4.00,192,38,1,783291600.0
3.74,152,28,1,1003870800.0
4.56,192,80,10,654728400.0
4.28,320,8552,248,1005688800.0
3.89,352,1031,27,1118091600.0
3.88,368,11891,534,1120424400.0
3.89,368,16760,909,1032814800.0
3.65,314,16550,1826,1415916000.0
3.77,297,7914,1094,1176152400.0
3.49,352,1782,268,1084222800.0
3.35,314,2948,383,1141077600.0
3.70,272,370,47,1049144400.0
4.32,0,90,5,1149541200.0
4.09,288,1598,168,709938000.0
3.94,160,30141,2106,1081717200.0
4.00,42,1,0,1154725200.0
3.78,192,561,37,987973200.0
4.11,160,26143,1638,1037829600.0
4.31,240,541914,11576,896648400.0
3.74,176,3061,215,1015884000.0
4.00,384,46,5,1084222800.0
3.68,312,51,10,1096318800.0
4.14,711,3103,46,81291600.0
4.13,592,19,2,1121461200.0
3.68,359,204,18,1048543200.0
3.83,256,91,11,1000674000.0
3.89,248,129,17,714430800.0
4.29,2021,185,8,1127250000.0
3.86,111,9101,126,697240800.0
3.79,320,11355,571,988664400.0
3.61,192,3335,142,1083618000.0
4.11,300,1356,32,1136844000.0
3.91,105,136,11,968706000.0
4.06,498,126669,5578,1161637200.0
3.34,158,27,2,970693200.0
3.63,633,139,14,778366800.0
4.06,432,27,2,351986400.0
4.13,48,135,37,1112302800.0
4.02,430,6,0,1030568400.0
3.67,176,1219,105,965682000.0
3.37,288,3765,550,936651600.0
3.64,476,36,3,1151701200.0
3.68,258,248,43,971730000.0
3.70,463,30574,3534,1161637200.0
3.71,288,163,18,760053600.0
4.07,144,59,5,1154379600.0
3.96,304,5717,417,1116104400.0
3.93,916,5983,724,1168293600.0
3.76,304,5226,771,1061845200.0
3.93,296,437507,12937,1175547600.0
4.25,40,546,113,1088629200.0
3.72,351,5473,230,1168293600.0
3.93,432,70,2,917474400.0
4.26,696,56,4,1044050400.0
4.17,336,120,4,997477200.0
3.39,290,30,4,1020114000.0
3.48,286,1066,74,1020200400.0
3.91,299,237,48,1189458000.0
4.40,406,533,112,954453600.0
3.33,275,36,6,565308000.0
3.21,360,4791,443,1158008400.0
4.04,83,2112,96,971125200.0
4.10,978,79,13,1030568400.0
3.88,220,97,17,885938400.0
3.78,160,923,112,1154984400.0
4.19,362,31060,2786,1138053600.0
4.37,387,28480,2309,1138053600.0
3.96,432,3464,153,1115240400.0
4.45,352,1373,93,1057698000.0
4.00,408,6,3,1047333600.0
4.00,240,9980,254,956610000.0
3.64,91,405,52,1130187600.0
3.96,207,54963,2554,675982800.0
3.96,222,194,34,1112821200.0
3.89,835,27961,2183,1063227600.0
3.33,240,517,37,1162332000.0
3.66,272,2476,32,985816800.0
4.20,753,454,37,1150059600.0
3.43,269,2561,277,1147122000.0
4.25,703,15897,381,1181768400.0
3.53,256,1944,93,953071200.0
3.70,404,2868,127,1151355600.0
4.36,702,29409,689,1095368400.0
4.00,128,42,3,878335200.0
4.50,456,10,2,1130796000.0
4.05,312,86,11,787442400.0
4.18,280,4,1,669247200.0
4.33,308,3,1,1102284000.0
3.73,381,13694,231,1133388000.0
3.95,482,162,9,1051736400.0
3.93,336,14,1,1038780000.0
3.78,416,324,18,1141077600.0
4.21,422,1202,79,1078178400.0
3.41,378,64,2,799275600.0
3.84,228,69,2,1362088800.0
3.38,336,4984,202,1049490000.0
4.07,363,17911,111,623538000.0
3.89,345,3,0,1029704400.0
3.97,402,12940,894,1456783200.0
3.75,319,1312,81,798670800.0
3.84,528,31,7,578437200.0
3.81,332,257,22,953503200.0
3.90,252,14,1,953503200.0
3.59,448,7469,689,773787600.0
3.85,463,8064,299,724370400.0
3.67,249,9669,315,1322517600.0
3.65,244,11448,338,1107208800.0
3.68,234,10077,486,1393279200.0
4.45,792,219,11,1175547600.0
3.83,344,12363,278,1082322000.0
3.62,374,28987,1090,1127768400.0
4.17,320,94990,1581,1086382800.0
3.83,344,11280,223,1067810400.0
3.65,5,95,22,1106604000.0
3.67,5,93,26,1093899600.0
4.11,325,2509,292,1183064400.0
4.29,0,101,3,1455573600.0
4.17,339,155,13,1056315600.0
4.19,324,307,28,991342800.0
3.62,6,79,29,1153774800.0
3.77,226,353,33,931381200.0
3.56,434,1495,92,970520400.0
3.70,179,1235,66,999291600.0
3.82,191,2812,61,300574800.0
3.83,0,5147,157,1104530400.0
3.86,6,9350,345,980978400.0
3.78,160,2601,58,316476000.0
3.85,160,3949,80,292712400.0
3.84,239,3169,77,466376400.0
3.75,160,6313,233,521499600.0
3.82,167,3703,78,489963600.0
3.81,186,38926,2355,1170108000.0
3.70,246,9,0,676933200.0
4.14,848,29,1,596844000.0
3.90,324,31734,1573,1062363600.0
3.93,229,4251,525,1125608400.0
3.73,276,1198,110,1080766800.0
3.96,406,239809,18865,1158008400.0
3.59,464,5593,264,1109628000.0
3.47,144,302,33,1149627600.0
3.79,144,617,43,1115758800.0
3.88,369,210,37,226015200.0
3.84,368,60,10,1153774800.0
3.93,272,9900,561,1139868000.0
4.13,425,232,13,830638800.0
4.09,292,17475,946,927579600.0
4.07,776,917,130,1094504400.0
4.07,777,160,18,662680800.0
4.11,368,15619,523,870382800.0
3.32,199,12840,997,358462800.0
3.32,224,446,52,894574800.0
3.78,384,138,22,1063054800.0
3.96,160,24,1,1000933200.0
4.54,223,9476,247,184024800.0
4.22,318,1372,113,1162332000.0
4.18,291,1900,55,1103148000.0
4.00,544,59723,1733,1024952400.0
4.18,448,12351,1041,993675600.0
4.27,352,413,24,521499600.0
3.75,384,309,20,859755600.0
3.96,399,13760,1624,1335819600.0
3.77,505,302,30,1143496800.0
3.77,505,7574,194,998600400.0
4.12,160,4272,260,1428354000.0
4.13,321,2959,187,1428354000.0
3.32,314,16,4,1128373200.0
3.96,1008,590,31,1096578000.0
3.72,913,158,12,1128114000.0
3.55,436,145,6,1164924000.0
3.55,456,12,2,1081458000.0
3.43,349,67,2,1130796000.0
3.44,161,9,1,1145480400.0
3.00,144,8,1,1088629200.0
3.74,704,96,11,1095714000.0
3.65,440,1078,76,1138744800.0
3.62,320,691,63,1130796000.0
4.05,1284,357,16,1172700000.0
4.12,534,995,32,407714400.0
4.00,1040,62,4,1075586400.0
4.27,312,2088,96,347148000.0
4.17,1392,3394,163,885247200.0
3.95,224,308,19,796683600.0
4.25,320,85,3,548974800.0
4.00,224,25,2,1125522000.0
4.11,288,334,15,926024400.0
3.18,384,683,76,1062363600.0
4.18,147,991,52,1009749600.0
4.08,158,1379,103,1059944400.0
2.67,260,3,1,883605600.0
4.18,575,13546,371,1149109200.0
4.13,389,1332,75,1112302800.0
3.86,328,2820,103,1143496800.0
4.24,383,644,78,1148936400.0
4.08,32,318,40,872456400.0
4.13,32,518,102,1118696400.0
4.09,112,3809,105,127605600.0
3.86,184,131,8,853884000.0
3.83,275,7545,388,1017867600.0
3.80,46,20,4,1044050400.0
3.57,328,53,5,984607200.0
3.74,32,58,6,654123600.0
4.00,182,893,99,968014800.0
4.35,208,16,2,1030827600.0
4.00,200,30,2,1107122400.0
4.04,503,29,6,744152400.0
4.25,446,1134,44,861051600.0
3.59,204,276,20,1170712800.0
3.93,436,130,16,417992400.0
4.15,232,13,2,946677600.0
3.69,219,286,13,373413600.0
4.02,448,8,2,993243600.0
3.80,224,894,54,1091307600.0
3.79,115,841,43,504914400.0
4.15,426,1825,71,680994000.0
3.55,300,409,23,916351200.0
4.30,397,653,19,871592400.0
4.16,407,10,2,550702800.0
3.70,182,43,4,628466400.0
3.90,174,282,16,323384400.0
3.72,260,436,95,1117573200.0
3.94,253,64,5,76194000.0
4.19,555,38131,911,1033419600.0
3.70,272,146,10,15627600.0
4.23,780,36847,1461,1006207200.0
4.08,672,892,59,1092085200.0
4.53,514,15,2,1029186000.0
3.97,320,6412,154,979596000.0
4.02,229,583,70,1078783200.0
3.54,224,442,78,1176757200.0
4.02,413,13211,883,782168400.0
4.32,411,9426,351,782168400.0
3.86,587,2595,104,1156798800.0
4.01,320,1063,60,1162245600.0
4.24,304,213,24,1114894800.0
3.86,250,14,0,1138658400.0
3.55,448,100,13,1097701200.0
0.00,32,0,1,604706400.0
3.75,416,42,2,303512400.0
4.00,394,8,1,1033419600.0
3.40,360,9,0,1004565600.0
3.95,376,3654,148,952380000.0
3.96,672,12560,387,934405200.0
3.95,288,2945,125,794008800.0
4.00,400,2,0,945727200.0
3.72,132,92,11,1038693600.0
2.92,800,11,1,799448400.0
3.95,388,3568,284,1052600400.0
3.37,172,58,3,162770400.0
3.71,416,25,3,455835600.0
3.56,156,238,16,399330000.0
3.44,206,288,22,444952800.0
3.11,159,34,5,402008400.0
4.17,672,91,6,727048800.0
3.93,512,128,12,1169589600.0
3.83,208,38,8,463179600.0
3.55,214,37,6,459550800.0
3.77,216,164,14,444434400.0
3.77,560,231,19,912463200.0
4.09,352,3633,142,1141077600.0
3.93,72,42,4,1072821600.0
3.92,246,424,54,1080766800.0
